Team1ID,Team2ID,Outcome
1138_2014,1180_2014,True
1151_2014,1213_2014,True
1154_2014,1158_2014,False
1166_2014,1152_2014,True
1415_2014,1170_2014,False
1173_2014,1293_2014,True
1237_2014,1179_2014,False
1410_2014,1182_2014,False
1236_2014,1184_2014,False
1434_2014,1190_2014,False
1196_2014,1366_2014,True
1187_2014,1209_2014,False
1210_2014,1150_2014,True
1457_2014,1214_2014,False
1263_2014,1292_2014,True
1409_2014,1268_2014,False
1275_2014,1356_2014,True
1283_2014,1369_2014,True
1294_2014,1315_2014,True
1310_2014,1135_2014,True
1323_2014,1145_2014,True
1288_2014,1332_2014,False
1346_2014,1333_2014,False
1351_2014,1335_2014,True
1386_2014,1131_2014,True
1142_2014,1390_2014,False
1395_2014,1411_2014,True
1105_2014,1412_2014,False
1224_2014,1425_2014,False
1431_2014,1176_2014,True
1108_2014,1442_2014,False
1216_2014,1449_2014,False
1452_2014,1456_2014,True
1455_2014,1172_2014,True
1132_2014,1460_2014,False
1464_2014,1377_2014,True
1114_2014,1212_2014,True
1120_2014,1115_2014,True
1331_2014,1124_2014,False
1250_2014,1136_2014,False
1204_2014,1144_2014,False
1151_2014,1263_2014,True
1155_2014,1440_2014,True
1162_2014,1159_2014,True
1126_2014,1178_2014,False
1297_2014,1195_2014,False
1149_2014,1199_2014,False
1413_2014,1202_2014,False
1211_2014,1362_2014,True
1218_2014,1313_2014,True
1312_2014,1220_2014,False
1240_2014,1404_2014,True
1241_2014,1123_2014,True
1405_2014,1242_2014,False
1254_2014,1402_2014,True
1328_2014,1256_2014,False
1258_2014,1360_2014,True
1239_2014,1273_2014,False
1274_2014,1259_2014,True
1279_2014,1443_2014,True
1292_2014,1213_2014,True
1422_2014,1301_2014,False
1316_2014,1244_2014,True
1255_2014,1325_2014,False
1329_2014,1352_2014,True
1140_2014,1337_2014,False
1354_2014,1157_2014,True
1359_2014,1342_2014,True
1370_2014,1364_2014,False
1339_2014,1365_2014,False
1169_2014,1372_2014,False
1373_2014,1200_2014,True
1376_2014,1267_2014,True
1174_2014,1382_2014,False
1383_2014,1175_2014,True
1435_2014,1387_2014,False
1388_2014,1334_2014,True
1252_2014,1391_2014,False
1438_2014,1397_2014,False
1400_2014,1349_2014,True
1403_2014,1291_2014,True
1306_2014,1406_2014,False
1420_2014,1298_2014,True
1447_2014,1284_2014,True
1459_2014,1219_2014,True
1103_2014,1164_2014,True
1166_2014,1266_2014,True
1384_2014,1176_2014,False
1189_2014,1181_2014,False
1177_2014,1207_2014,False
1163_2014,1222_2014,False
1228_2014,1231_2014,True
1304_2014,1234_2014,False
1235_2014,1296_2014,True
1203_2014,1243_2014,False
1257_2014,1416_2014,True
1300_2014,1268_2014,False
1378_2014,1272_2014,False
1336_2014,1277_2014,False
1423_2014,1314_2014,False
1317_2014,1401_2014,True
1345_2014,1326_2014,False
1107_2014,1338_2014,False
1245_2014,1343_2014,False
1318_2014,1350_2014,False
1371_2014,1344_2014,True
1127_2014,1386_2014,False
1185_2014,1393_2014,False
1437_2014,1139_2014,True
1439_2014,1271_2014,True
1385_2014,1462_2014,False
1429_2014,1102_2014,False
1153_2014,1374_2014,True
1158_2014,1172_2014,True
1173_2014,1457_2014,True
1174_2014,1251_2014,True
1179_2014,1191_2014,True
1252_2014,1195_2014,False
1130_2014,1217_2014,False
1260_2014,1232_2014,False
1239_2014,1244_2014,True
1297_2014,1391_2014,True
1305_2014,1363_2014,True
1273_2014,1316_2014,False
1320_2014,1133_2014,True
1353_2014,1396_2014,True
1361_2014,1161_2014,True
1424_2014,1201_2014,True
1330_2014,1456_2014,False
1103_2014,1267_2014,True
1137_2014,1110_2014,False
1450_2014,1112_2014,False
1402_2014,1114_2014,False
1117_2014,1426_2014,True
1119_2014,1248_2014,True
1404_2014,1122_2014,False
1240_2014,1125_2014,False
1131_2014,1221_2014,True
1390_2014,1143_2014,False
1333_2014,1160_2014,False
1175_2014,1205_2014,True
1111_2014,1182_2014,False
1183_2014,1184_2014,False
1187_2014,1144_2014,True
1198_2014,1197_2014,False
1206_2014,1335_2014,True
1407_2014,1209_2014,False
1211_2014,1388_2014,True
1213_2014,1410_2014,True
1340_2014,1226_2014,False
1132_2014,1236_2014,False
1159_2014,1250_2014,False
1298_2014,1259_2014,False
1389_2014,1264_2014,False
1265_2014,1193_2014,True
1368_2014,1270_2014,False
1276_2014,1278_2014,True
1280_2014,1271_2014,True
1282_2014,1225_2014,True
1283_2014,1229_2014,True
1373_2014,1284_2014,False
1286_2014,1170_2014,True
1188_2014,1287_2014,False
1293_2014,1369_2014,True
1311_2014,1309_2014,True
1315_2014,1381_2014,True
1319_2014,1285_2014,True
1223_2014,1331_2014,False
1332_2014,1428_2014,True
1365_2014,1337_2014,False
1339_2014,1334_2014,True
1347_2014,1154_2014,True
1135_2014,1348_2014,False
1351_2014,1310_2014,True
1322_2014,1358_2014,False
1362_2014,1258_2014,True
1249_2014,1372_2014,False
1169_2014,1377_2014,False
1394_2014,1146_2014,True
1399_2014,1398_2014,True
1408_2014,1220_2014,True
1288_2014,1414_2014,False
1434_2014,1227_2014,True
1441_2014,1422_2014,True
1443_2014,1375_2014,True
1449_2014,1113_2014,True
1186_2014,1451_2014,False
1156_2014,1453_2014,False
1454_2014,1464_2014,True
1356_2014,1455_2014,False
1321_2014,1458_2014,False
1359_2014,1459_2014,False
1460_2014,1324_2014,True
1124_2014,1366_2014,True
1148_2014,1157_2014,False
1203_2014,1208_2014,True
1218_2014,1303_2014,True
1313_2014,1291_2014,False
1126_2014,1296_2014,False
1354_2014,1376_2014,False
1180_2014,1379_2014,False
1433_2014,1392_2014,True
1102_2014,1424_2014,True
1104_2014,1352_2014,True
1238_2014,1105_2014,False
1106_2014,1212_2014,True
1216_2014,1107_2014,False
1449_2014,1112_2014,False
1114_2014,1426_2014,True
1115_2014,1290_2014,True
1116_2014,1427_2014,True
1117_2014,1402_2014,True
1197_2014,1120_2014,False
1369_2014,1122_2014,False
1399_2014,1125_2014,False
1129_2014,1201_2014,True
1133_2014,1179_2014,True
1140_2014,1360_2014,True
1389_2014,1145_2014,False
1223_2014,1146_2014,False
1150_2014,1299_2014,True
1151_2014,1202_2014,True
1225_2014,1152_2014,False
1153_2014,1272_2014,True
1155_2014,1130_2014,True
1454_2014,1156_2014,False
1158_2014,1224_2014,True
1162_2014,1383_2014,True
1166_2014,1371_2014,True
1459_2014,1172_2014,False
1173_2014,1279_2014,True
1174_2014,1142_2014,True
1175_2014,1144_2014,True
1178_2014,1460_2014,True
1188_2014,1184_2014,True
1190_2014,1244_2014,True
1350_2014,1196_2014,False
1204_2014,1359_2014,True
1207_2014,1385_2014,True
1375_2014,1209_2014,False
1334_2014,1211_2014,False
1214_2014,1347_2014,True
1217_2014,1349_2014,True
1222_2014,1378_2014,True
1186_2014,1226_2014,False
1228_2014,1336_2014,True
1232_2014,1191_2014,True
1310_2014,1233_2014,False
1235_2014,1403_2014,True
1241_2014,1423_2014,True
1243_2014,1329_2014,True
1247_2014,1335_2014,True
1256_2014,1255_2014,True
1257_2014,1353_2014,True
1264_2014,1193_2014,True
1266_2014,1177_2014,True
1210_2014,1268_2014,False
1275_2014,1269_2014,False
1270_2014,1309_2014,True
1273_2014,1367_2014,True
1231_2014,1277_2014,False
1253_2014,1281_2014,False
1370_2014,1282_2014,False
1285_2014,1170_2014,True
1319_2014,1286_2014,False
1287_2014,1183_2014,True
1293_2014,1404_2014,True
1294_2014,1381_2014,True
1297_2014,1239_2014,True
1305_2014,1461_2014,True
1161_2014,1307_2014,False
1308_2014,1213_2014,True
1311_2014,1368_2014,True
1384_2014,1312_2014,False
1316_2014,1252_2014,True
1415_2014,1317_2014,False
1322_2014,1249_2014,True
1323_2014,1181_2014,True
1434_2014,1324_2014,False
1421_2014,1325_2014,False
1326_2014,1304_2014,True
1328_2014,1400_2014,True
1206_2014,1330_2014,False
1338_2014,1301_2014,True
1343_2014,1251_2014,True
1346_2014,1284_2014,True
1261_2014,1348_2014,False
1306_2014,1357_2014,False
1362_2014,1337_2014,True
1365_2014,1258_2014,True
1372_2014,1358_2014,True
1373_2014,1351_2014,True
1163_2014,1374_2014,False
1341_2014,1380_2014,False
1382_2014,1165_2014,True
1176_2014,1386_2014,False
1387_2014,1463_2014,True
1339_2014,1388_2014,False
1393_2014,1274_2014,True
1331_2014,1394_2014,False
1398_2014,1240_2014,True
1410_2014,1401_2014,False
1406_2014,1164_2014,True
1168_2014,1409_2014,False
1411_2014,1108_2014,True
1416_2014,1396_2014,True
1418_2014,1419_2014,False
1428_2014,1333_2014,True
1429_2014,1363_2014,True
1167_2014,1430_2014,False
1318_2014,1435_2014,False
1171_2014,1436_2014,False
1199_2014,1438_2014,False
1441_2014,1189_2014,True
1443_2014,1407_2014,True
1340_2014,1451_2014,False
1395_2014,1452_2014,False
1464_2014,1453_2014,False
1456_2014,1442_2014,True
1139_2014,1462_2014,False
1110_2014,1221_2014,True
1450_2014,1113_2014,False
1259_2014,1119_2014,False
1250_2014,1131_2014,False
1137_2014,1159_2014,True
1332_2014,1160_2014,False
1192_2014,1220_2014,True
1195_2014,1391_2014,True
1356_2014,1229_2014,False
1283_2014,1260_2014,False
1420_2014,1262_2014,False
1263_2014,1127_2014,True
1267_2014,1342_2014,True
1276_2014,1321_2014,True
1278_2014,1345_2014,True
1248_2014,1298_2014,False
1361_2014,1242_2014,True
1417_2014,1425_2014,True
1437_2014,1344_2014,True
1448_2014,1314_2014,True
1320_2014,1455_2014,False
1458_2014,1234_2014,True
1212_2014,1105_2014,False
1151_2014,1154_2014,True
1111_2014,1189_2014,False
1238_2014,1106_2014,True
1252_2014,1239_2014,False
1244_2014,1367_2014,True
1145_2014,1265_2014,False
1190_2014,1273_2014,False
1316_2014,1297_2014,False
1338_2014,1268_2014,True
1108_2014,1341_2014,False
1346_2014,1233_2014,True
1366_2014,1271_2014,True
1380_2014,1411_2014,True
1202_2014,1422_2014,False
1452_2014,1403_2014,True
1104_2014,1435_2014,True
1298_2014,1131_2014,False
1135_2014,1306_2014,True
1222_2014,1153_2014,False
1158_2014,1241_2014,True
1166_2014,1177_2014,True
1181_2014,1210_2014,True
1171_2014,1216_2014,False
1124_2014,1235_2014,False
1243_2014,1395_2014,True
1277_2014,1326_2014,True
1292_2014,1398_2014,True
1214_2014,1300_2014,False
1301_2014,1323_2014,True
1348_2014,1387_2014,False
1439_2014,1393_2014,False
1397_2014,1261_2014,True
1152_2014,1453_2014,False
1227_2014,1464_2014,False
1123_2014,1103_2014,False
1107_2014,1420_2014,True
1259_2014,1110_2014,False
1119_2014,1250_2014,True
1137_2014,1248_2014,True
1296_2014,1138_2014,False
1219_2014,1144_2014,False
1149_2014,1157_2014,True
1178_2014,1156_2014,False
1450_2014,1160_2014,False
1161_2014,1363_2014,True
1392_2014,1162_2014,False
1217_2014,1163_2014,False
1174_2014,1220_2014,True
1182_2014,1200_2014,True
1132_2014,1185_2014,False
1196_2014,1376_2014,True
1102_2014,1201_2014,False
1281_2014,1208_2014,False
1221_2014,1159_2014,True
1232_2014,1179_2014,True
1242_2014,1328_2014,True
1246_2014,1280_2014,True
1386_2014,1269_2014,False
1314_2014,1274_2014,False
1275_2014,1141_2014,True
1336_2014,1278_2014,False
1133_2014,1283_2014,False
1184_2014,1293_2014,False
1305_2014,1424_2014,True
1461_2014,1307_2014,False
1318_2014,1423_2014,True
1191_2014,1320_2014,False
1325_2014,1245_2014,True
1400_2014,1329_2014,False
1207_2014,1344_2014,False
1347_2014,1251_2014,True
1271_2014,1354_2014,False
1260_2014,1356_2014,False
1129_2014,1361_2014,False
1382_2014,1350_2014,True
1193_2014,1389_2014,False
1116_2014,1401_2014,False
1421_2014,1205_2014,True
1436_2014,1463_2014,True
1371_2014,1437_2014,False
1438_2014,1448_2014,True
1255_2014,1440_2014,False
1444_2014,1405_2014,True
1428_2014,1449_2014,False
1454_2014,1324_2014,True
1229_2014,1455_2014,False
1180_2014,1456_2014,False
1342_2014,1457_2014,False
1228_2014,1458_2014,False
1112_2014,1417_2014,True
1113_2014,1425_2014,True
1375_2014,1114_2014,False
1369_2014,1125_2014,False
1306_2014,1127_2014,False
1384_2014,1136_2014,False
1140_2014,1337_2014,True
1218_2014,1142_2014,False
1332_2014,1143_2014,False
1150_2014,1431_2014,True
1359_2014,1151_2014,False
1415_2014,1168_2014,False
1413_2014,1169_2014,False
1202_2014,1172_2014,False
1177_2014,1139_2014,True
1186_2014,1285_2014,True
1192_2014,1291_2014,True
1316_2014,1195_2014,False
1198_2014,1349_2014,True
1199_2014,1155_2014,True
1209_2014,1443_2014,True
1213_2014,1167_2014,True
1263_2014,1216_2014,False
1410_2014,1225_2014,False
1234_2014,1321_2014,True
1295_2014,1236_2014,False
1391_2014,1239_2014,False
1188_2014,1240_2014,False
1203_2014,1247_2014,False
1190_2014,1252_2014,False
1256_2014,1194_2014,True
1257_2014,1272_2014,False
1276_2014,1304_2014,True
1120_2014,1279_2014,False
1286_2014,1340_2014,True
1294_2014,1451_2014,True
1370_2014,1308_2014,False
1101_2014,1309_2014,False
1249_2014,1311_2014,False
1315_2014,1226_2014,True
1319_2014,1170_2014,True
1390_2014,1333_2014,False
1339_2014,1211_2014,True
1264_2014,1346_2014,False
1357_2014,1352_2014,False
1237_2014,1355_2014,False
1358_2014,1270_2014,True
1360_2014,1258_2014,True
1334_2014,1362_2014,False
1388_2014,1365_2014,False
1297_2014,1367_2014,False
1230_2014,1368_2014,False
1372_2014,1223_2014,True
1378_2014,1396_2014,True
1379_2014,1317_2014,True
1254_2014,1383_2014,False
1322_2014,1394_2014,False
1183_2014,1399_2014,False
1407_2014,1117_2014,True
1408_2014,1409_2014,False
1253_2014,1414_2014,False
1111_2014,1422_2014,False
1419_2014,1426_2014,False
1267_2014,1427_2014,False
1433_2014,1206_2014,True
1148_2014,1447_2014,False
1154_2014,1459_2014,False
1266_2014,1462_2014,False
1145_2014,1351_2014,True
1233_2014,1193_2014,True
1273_2014,1244_2014,True
1310_2014,1284_2014,False
1219_2014,1347_2014,False
1265_2014,1373_2014,False
1460_2014,1434_2014,True
1290_2014,1106_2014,False
1238_2014,1108_2014,False
1110_2014,1159_2014,True
1115_2014,1105_2014,True
1375_2014,1117_2014,False
1119_2014,1298_2014,True
1124_2014,1395_2014,True
1404_2014,1125_2014,False
1130_2014,1439_2014,True
1248_2014,1131_2014,False
1137_2014,1221_2014,True
1185_2014,1138_2014,False
1258_2014,1140_2014,False
1364_2014,1142_2014,False
1333_2014,1143_2014,False
1255_2014,1144_2014,False
1151_2014,1459_2014,True
1282_2014,1152_2014,False
1353_2014,1153_2014,False
1155_2014,1181_2014,True
1157_2014,1205_2014,True
1161_2014,1201_2014,True
1416_2014,1163_2014,False
1218_2014,1169_2014,False
1381_2014,1170_2014,False
1111_2014,1172_2014,False
1174_2014,1241_2014,True
1318_2014,1180_2014,False
1183_2014,1240_2014,True
1184_2014,1287_2014,True
1186_2014,1286_2014,True
1154_2014,1189_2014,False
1190_2014,1297_2014,True
1356_2014,1191_2014,False
1349_2014,1194_2014,False
1196_2014,1116_2014,True
1300_2014,1197_2014,False
1348_2014,1203_2014,False
1207_2014,1139_2014,True
1104_2014,1208_2014,False
1210_2014,1323_2014,True
1175_2014,1214_2014,False
1217_2014,1171_2014,True
1158_2014,1220_2014,False
1322_2014,1223_2014,False
1260_2014,1229_2014,False
1230_2014,1309_2014,True
1336_2014,1231_2014,False
1133_2014,1232_2014,False
1355_2014,1236_2014,False
1195_2014,1239_2014,False
1242_2014,1243_2014,True
1245_2014,1123_2014,True
1246_2014,1435_2014,True
1251_2014,1440_2014,True
1253_2014,1413_2014,True
1256_2014,1198_2014,True
1250_2014,1259_2014,False
1261_2014,1376_2014,True
1262_2014,1127_2014,True
1266_2014,1371_2014,True
1269_2014,1382_2014,True
1249_2014,1270_2014,False
1396_2014,1272_2014,False
1277_2014,1278_2014,True
1280_2014,1279_2014,True
1281_2014,1120_2014,True
1354_2014,1288_2014,False
1383_2014,1291_2014,False
1412_2014,1292_2014,False
1293_2014,1122_2014,True
1226_2014,1294_2014,False
1237_2014,1295_2014,False
1299_2014,1126_2014,True
1429_2014,1305_2014,False
1307_2014,1363_2014,True
1225_2014,1308_2014,False
1271_2014,1313_2014,False
1391_2014,1316_2014,False
1320_2014,1179_2014,True
1324_2014,1178_2014,True
1328_2014,1235_2014,True
1329_2014,1452_2014,True
1187_2014,1330_2014,False
1146_2014,1331_2014,False
1365_2014,1334_2014,False
1335_2014,1343_2014,True
1360_2014,1337_2014,False
1338_2014,1448_2014,True
1285_2014,1340_2014,False
1350_2014,1200_2014,True
1352_2014,1136_2014,True
1192_2014,1357_2014,False
1358_2014,1311_2014,True
1202_2014,1359_2014,False
1164_2014,1366_2014,False
1367_2014,1252_2014,True
1101_2014,1368_2014,False
1369_2014,1398_2014,True
1410_2014,1370_2014,False
1394_2014,1372_2014,False
1176_2014,1377_2014,False
1212_2014,1380_2014,False
1148_2014,1384_2014,False
1386_2014,1206_2014,True
1387_2014,1173_2014,True
1388_2014,1362_2014,True
1314_2014,1393_2014,False
1188_2014,1399_2014,False
1400_2014,1403_2014,True
1401_2014,1397_2014,True
1402_2014,1419_2014,True
1141_2014,1405_2014,False
1406_2014,1423_2014,True
1407_2014,1114_2014,True
1317_2014,1408_2014,False
1341_2014,1411_2014,False
1414_2014,1415_2014,True
1418_2014,1426_2014,True
1263_2014,1420_2014,False
1342_2014,1421_2014,False
1150_2014,1427_2014,False
1213_2014,1430_2014,False
1267_2014,1431_2014,False
1107_2014,1436_2014,False
1385_2014,1437_2014,False
1438_2014,1301_2014,True
1204_2014,1441_2014,False
1303_2014,1442_2014,False
1444_2014,1275_2014,True
1254_2014,1447_2014,False
1315_2014,1451_2014,False
1283_2014,1455_2014,False
1457_2014,1149_2014,True
1129_2014,1461_2014,False
1325_2014,1103_2014,False
1425_2014,1112_2014,False
1145_2014,1284_2014,True
1166_2014,1462_2014,True
1199_2014,1268_2014,True
1233_2014,1373_2014,True
1326_2014,1234_2014,False
1247_2014,1182_2014,True
1374_2014,1257_2014,False
1264_2014,1265_2014,True
1132_2014,1296_2014,False
1321_2014,1228_2014,True
1345_2014,1304_2014,True
1310_2014,1351_2014,False
1361_2014,1102_2014,True
1346_2014,1389_2014,False
1390_2014,1332_2014,True
1216_2014,1392_2014,False
1379_2014,1409_2014,False
1417_2014,1113_2014,True
1160_2014,1449_2014,False
1428_2014,1450_2014,False
1454_2014,1453_2014,False
1227_2014,1460_2014,False
1105_2014,1290_2014,True
1106_2014,1115_2014,True
1108_2014,1212_2014,True
1318_2014,1158_2014,False
1354_2014,1164_2014,False
1438_2014,1181_2014,False
1197_2014,1299_2014,True
1235_2014,1242_2014,False
1248_2014,1259_2014,False
1300_2014,1126_2014,True
1175_2014,1313_2014,False
1319_2014,1381_2014,True
1366_2014,1224_2014,True
1238_2014,1380_2014,False
1130_2014,1393_2014,False
1400_2014,1452_2014,True
1404_2014,1398_2014,True
1402_2014,1418_2014,False
1156_2014,1464_2014,False
1246_2014,1116_2014,False
1305_2014,1129_2014,False
1396_2014,1153_2014,False
1166_2014,1139_2014,True
1177_2014,1385_2014,True
1444_2014,1185_2014,False
1196_2014,1208_2014,True
1433_2014,1203_2014,False
1458_2014,1231_2014,False
1243_2014,1328_2014,True
1251_2014,1144_2014,True
1276_2014,1336_2014,True
1338_2014,1210_2014,True
1356_2014,1320_2014,True
1455_2014,1133_2014,True
1102_2014,1363_2014,True
1103_2014,1275_2014,True
1280_2014,1104_2014,False
1250_2014,1110_2014,False
1131_2014,1159_2014,True
1141_2014,1132_2014,False
1143_2014,1449_2014,True
1149_2014,1342_2014,True
1439_2014,1155_2014,False
1157_2014,1421_2014,True
1173_2014,1200_2014,True
1174_2014,1456_2014,True
1199_2014,1274_2014,True
1205_2014,1457_2014,True
1219_2014,1255_2014,True
1220_2014,1423_2014,True
1221_2014,1119_2014,True
1191_2014,1229_2014,False
1232_2014,1283_2014,True
1296_2014,1245_2014,False
1348_2014,1247_2014,False
1260_2014,1179_2014,True
1262_2014,1107_2014,True
1268_2014,1323_2014,True
1269_2014,1206_2014,True
1277_2014,1321_2014,True
1261_2014,1279_2014,False
1298_2014,1137_2014,True
1420_2014,1306_2014,False
1241_2014,1318_2014,False
1325_2014,1123_2014,True
1395_2014,1329_2014,False
1345_2014,1228_2014,True
1353_2014,1416_2014,True
1361_2014,1201_2014,True
1374_2014,1378_2014,True
1182_2014,1386_2014,False
1382_2014,1387_2014,False
1390_2014,1450_2014,True
1392_2014,1127_2014,True
1397_2014,1120_2014,True
1376_2014,1401_2014,False
1403_2014,1124_2014,True
1138_2014,1405_2014,False
1180_2014,1406_2014,False
1307_2014,1424_2014,False
1161_2014,1429_2014,False
1434_2014,1178_2014,True
1440_2014,1347_2014,True
1301_2014,1448_2014,False
1207_2014,1462_2014,False
1112_2014,1113_2014,True
1443_2014,1114_2014,False
1357_2014,1136_2014,False
1140_2014,1362_2014,True
1142_2014,1169_2014,True
1409_2014,1150_2014,False
1111_2014,1151_2014,False
1152_2014,1308_2014,True
1156_2014,1324_2014,True
1272_2014,1163_2014,False
1167_2014,1370_2014,True
1184_2014,1125_2014,True
1188_2014,1122_2014,True
1189_2014,1172_2014,True
1192_2014,1254_2014,True
1194_2014,1187_2014,True
1195_2014,1367_2014,True
1202_2014,1204_2014,False
1117_2014,1209_2014,False
1337_2014,1211_2014,False
1381_2014,1226_2014,False
1146_2014,1230_2014,False
1236_2014,1176_2014,True
1240_2014,1398_2014,True
1252_2014,1244_2014,True
1256_2014,1408_2014,True
1257_2014,1222_2014,True
1373_2014,1264_2014,False
1297_2014,1273_2014,False
1326_2014,1278_2014,False
1315_2014,1285_2014,False
1286_2014,1294_2014,True
1287_2014,1369_2014,True
1447_2014,1291_2014,False
1183_2014,1293_2014,False
1295_2014,1303_2014,True
1312_2014,1300_2014,False
1249_2014,1309_2014,False
1310_2014,1193_2014,True
1311_2014,1223_2014,True
1317_2014,1267_2014,True
1319_2014,1186_2014,True
1198_2014,1330_2014,False
1331_2014,1101_2014,True
1339_2014,1258_2014,True
1170_2014,1340_2014,False
1344_2014,1385_2014,True
1284_2014,1346_2014,False
1384_2014,1352_2014,False
1355_2014,1442_2014,True
1368_2014,1358_2014,False
1365_2014,1360_2014,False
1253_2014,1364_2014,False
1322_2014,1372_2014,False
1418_2014,1375_2014,False
1377_2014,1237_2014,True
1379_2014,1349_2014,True
1383_2014,1148_2014,True
1389_2014,1351_2014,True
1391_2014,1190_2014,True
1270_2014,1394_2014,False
1282_2014,1410_2014,False
1412_2014,1427_2014,True
1168_2014,1414_2014,False
1415_2014,1413_2014,True
1417_2014,1160_2014,True
1407_2014,1419_2014,False
1422_2014,1154_2014,True
1428_2014,1425_2014,True
1430_2014,1225_2014,True
1431_2014,1292_2014,True
1435_2014,1281_2014,True
1263_2014,1436_2014,False
1227_2014,1454_2014,False
1356_2014,1133_2014,False
1145_2014,1233_2014,True
1316_2014,1239_2014,True
1460_2014,1453_2014,False
1146_2014,1101_2014,False
1105_2014,1106_2014,False
1107_2014,1263_2014,True
1290_2014,1108_2014,False
1110_2014,1248_2014,True
1204_2014,1111_2014,False
1398_2014,1125_2014,False
1129_2014,1429_2014,True
1136_2014,1192_2014,True
1245_2014,1138_2014,False
1266_2014,1139_2014,False
1365_2014,1140_2014,False
1143_2014,1450_2014,True
1440_2014,1144_2014,False
1150_2014,1317_2014,True
1459_2014,1151_2014,False
1378_2014,1153_2014,False
1155_2014,1448_2014,True
1298_2014,1159_2014,False
1425_2014,1160_2014,False
1161_2014,1102_2014,True
1162_2014,1165_2014,True
1214_2014,1164_2014,False
1170_2014,1186_2014,True
1422_2014,1172_2014,False
1318_2014,1174_2014,False
1176_2014,1237_2014,True
1423_2014,1180_2014,False
1181_2014,1301_2014,True
1122_2014,1183_2014,False
1184_2014,1240_2014,True
1185_2014,1141_2014,True
1293_2014,1188_2014,False
1191_2014,1260_2014,True
1264_2014,1193_2014,False
1195_2014,1190_2014,True
1120_2014,1196_2014,False
1354_2014,1197_2014,False
1198_2014,1187_2014,True
1154_2014,1202_2014,False
1203_2014,1382_2014,True
1205_2014,1342_2014,True
1208_2014,1116_2014,True
1114_2014,1209_2014,False
1211_2014,1258_2014,True
1306_2014,1216_2014,False
1415_2014,1218_2014,False
1251_2014,1219_2014,False
1250_2014,1221_2014,False
1224_2014,1271_2014,True
1167_2014,1225_2014,False
1179_2014,1229_2014,False
1329_2014,1242_2014,False
1243_2014,1452_2014,True
1397_2014,1246_2014,False
1247_2014,1396_2014,True
1253_2014,1142_2014,True
1254_2014,1148_2014,True
1163_2014,1257_2014,False
1261_2014,1435_2014,True
1269_2014,1189_2014,True
1223_2014,1270_2014,False
1273_2014,1252_2014,True
1274_2014,1210_2014,True
1275_2014,1123_2014,True
1458_2014,1276_2014,False
1228_2014,1277_2014,False
1376_2014,1279_2014,False
1401_2014,1280_2014,False
1104_2014,1281_2014,False
1282_2014,1308_2014,True
1287_2014,1404_2014,True
1313_2014,1288_2014,False
1427_2014,1292_2014,False
1285_2014,1294_2014,False
1442_2014,1295_2014,False
1297_2014,1244_2014,True
1299_2014,1312_2014,True
1300_2014,1175_2014,True
1303_2014,1355_2014,True
1201_2014,1307_2014,False
1314_2014,1130_2014,True
1286_2014,1315_2014,False
1319_2014,1340_2014,True
1320_2014,1283_2014,True
1231_2014,1321_2014,False
1325_2014,1296_2014,True
1124_2014,1328_2014,False
1194_2014,1330_2014,False
1331_2014,1230_2014,True
1339_2014,1337_2014,False
1238_2014,1341_2014,False
1166_2014,1344_2014,False
1345_2014,1336_2014,True
1346_2014,1310_2014,True
1347_2014,1255_2014,True
1206_2014,1348_2014,False
1350_2014,1173_2014,True
1351_2014,1265_2014,True
1291_2014,1352_2014,False
1309_2014,1358_2014,False
1424_2014,1361_2014,False
1362_2014,1360_2014,True
1364_2014,1169_2014,True
1126_2014,1366_2014,False
1249_2014,1368_2014,False
1399_2014,1369_2014,False
1207_2014,1371_2014,False
1416_2014,1374_2014,False
1377_2014,1236_2014,True
1115_2014,1380_2014,False
1383_2014,1357_2014,True
1171_2014,1385_2014,False
1386_2014,1335_2014,True
1200_2014,1387_2014,False
1388_2014,1334_2014,True
1390_2014,1449_2014,True
1367_2014,1391_2014,False
1262_2014,1392_2014,False
1338_2014,1393_2014,False
1394_2014,1311_2014,True
1400_2014,1235_2014,True
1403_2014,1395_2014,True
1405_2014,1103_2014,True
1349_2014,1408_2014,False
1409_2014,1267_2014,True
1152_2014,1410_2014,False
1212_2014,1411_2014,False
1413_2014,1168_2014,True
1418_2014,1407_2014,True
1375_2014,1419_2014,False
1421_2014,1149_2014,True
1426_2014,1402_2014,True
1428_2014,1417_2014,True
1412_2014,1431_2014,False
1182_2014,1433_2014,False
1434_2014,1454_2014,True
1420_2014,1436_2014,False
1177_2014,1437_2014,False
1199_2014,1438_2014,False
1359_2014,1441_2014,False
1443_2014,1117_2014,True
1447_2014,1384_2014,True
1381_2014,1451_2014,False
1455_2014,1232_2014,True
1241_2014,1456_2014,False
1157_2014,1457_2014,False
1363_2014,1461_2014,False
1135_2014,1463_2014,False
1178_2014,1464_2014,False
1137_2014,1119_2014,False
1444_2014,1132_2014,False
1222_2014,1353_2014,True
1233_2014,1373_2014,True
1234_2014,1278_2014,True
1284_2014,1145_2014,True
1323_2014,1439_2014,True
1333_2014,1332_2014,True
1374_2014,1220_2014,True
1379_2014,1256_2014,True
1406_2014,1158_2014,True
1430_2014,1370_2014,True
1453_2014,1227_2014,True
1460_2014,1156_2014,True
1107_2014,1127_2014,True
1115_2014,1108_2014,False
1193_2014,1125_2014,False
1259_2014,1131_2014,False
1166_2014,1437_2014,True
